,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9900804148516883,0.9984545745628308,0.2401236051927751,0.9885654740819032,0.994249861989897,0.4896452920893301,0.619289089877803
1,0.671644514680348,0.2401236051927751,0.9984545745628308,0.2148964177167261,0.3537691190506628,0.4896452920893301,0.619289089877803
mean,0.8308624647660181,0.619289089877803,0.619289089877803,0.6017309458993146,0.6740094905202798,0.4896452920893301,0.619289089877803
