,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9889676158456407,0.9986692340042105,0.22247890170652684,0.9876660318118001,0.9937947482168535,0.4713627417916643,0.6105740678553686
1,0.7054867054553067,0.22247890170652684,0.9986692340042105,0.20357189727493818,0.33827957886995297,0.4713627417916643,0.6105740678553686
mean,0.8472271606504738,0.6105740678553686,0.6105740678553686,0.5956189645433692,0.6660371635434033,0.4713627417916643,0.6105740678553686
