,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9890579313275604,0.9989940178880433,0.197931940323827,0.9880738329887225,0.9940011448199846,0.44467159155097413,0.5984629791059352
1,0.7305424026113039,0.197931940323827,0.9989940178880433,0.1844648287114173,0.31147371241423377,0.44467159155097413,0.5984629791059352
mean,0.8598001669694322,0.5984629791059352,0.5984629791059352,0.5862693308500699,0.6527374286171091,0.44467159155097413,0.5984629791059352
