,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9899160046628318,0.9984888927448762,0.21909707330596992,0.9884351971802892,0.9941839679582667,0.4677242714772464,0.6087929830254231
1,0.6538020382466357,0.21909707330596992,0.9984888927448762,0.19632087225757971,0.3282077188657624,0.4677242714772464,0.6087929830254231
mean,0.8218590214547338,0.6087929830254231,0.6087929830254231,0.5923780347189345,0.6611958434120145,0.4677242714772464,0.6087929830254231
