,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9900534895790929,0.9988022939469842,0.26548761349448213,0.9888794770388095,0.9944086491466303,0.5149462470712832,0.6321449537207331
1,0.7517510011763878,0.26548761349448213,0.9988022939469842,0.2440880791201572,0.392396781573184,0.5149462470712832,0.6321449537207331
mean,0.8709022453777404,0.6321449537207331,0.6321449537207331,0.6164837780794834,0.6934027153599072,0.5149462470712832,0.6321449537207331
