,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.993246446205668,0.986308773166926,0.5133027771835496,0.9797382747574335,0.9897654525848629,0.7115300643170903,0.7498057751752378
1,0.34063357315667236,0.5133027771835496,0.986308773166926,0.25747489259796014,0.4095109876365221,0.7115300643170903,0.7498057751752378
mean,0.6669400096811702,0.7498057751752378,0.7498057751752378,0.6186065836776968,0.6996382201106925,0.7115300643170903,0.7498057751752378
