,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9928376659963349,0.9874183042517864,0.5028577138169443,0.9804344357254126,0.9901205695469435,0.7046494951797363,0.7451380090343653
1,0.364137786880366,0.5028577138169443,0.9874183042517864,0.26774856263511115,0.42240010444748693,0.7046494951797363,0.7451380090343653
mean,0.6784877264383504,0.7451380090343653,0.7451380090343653,0.6240914991802619,0.7062603369972152,0.7046494951797363,0.7451380090343653
