,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9937329170258384,0.9857702614505998,0.552052443365791,0.9796797242399172,0.9897355741379406,0.7376970119440218,0.7689113524081954
1,0.34998587591970926,0.552052443365791,0.9857702614505998,0.2725775829936451,0.4283865858338105,0.7376970119440218,0.7689113524081954
mean,0.6718593964727738,0.7689113524081954,0.7689113524081954,0.6261286536167812,0.7090610799858755,0.7376970119440218,0.7689113524081954
