,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9935551797802654,0.9863769239372059,0.5316513977865628,0.9801059536066229,0.9899530394537013,0.7241606661201819,0.7590141608618843
1,0.34774541341869963,0.5316513977865628,0.9863769239372059,0.2661982476804757,0.42046851378624034,0.7241606661201819,0.7590141608618843
mean,0.6706502965994825,0.7590141608618843,0.7590141608618843,0.6231521006435493,0.7052107766199708,0.7241606661201819,0.7590141608618843
