,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9941017841172513,0.9972697041731304,0.5736579904079249,0.991403557602776,0.995683224344757,0.7563674598967514,0.7854638472905277
1,0.744637442564124,0.5736579904079249,0.9972697041731304,0.47935550926406273,0.6480599237468329,0.7563674598967514,0.7854638472905277
mean,0.8693696133406876,0.7854638472905277,0.7854638472905277,0.7353795334334193,0.8218715740457949,0.7563674598967514,0.7854638472905277
