,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9950751537172933,0.9952260749163425,0.6184102255379017,0.9903480234018931,0.9951506085947674,0.7845113010340998,0.8068181502271221
1,0.6257628489972109,0.6184102255379017,0.9952260749163425,0.4514470758740886,0.6220648115636165,0.7845113010340998,0.8068181502271221
mean,0.8104190013572521,0.8068181502271221,0.8068181502271221,0.7208975496379908,0.808607710079192,0.7845113010340998,0.8068181502271221
