,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9946406444742434,0.9958591243672225,0.592398404601824,0.9905439438380594,0.9952495114758895,0.7680790040635872,0.7941287644845232
1,0.6531807022124967,0.592398404601824,0.9958591243672225,0.4506487621804206,0.621306513236279,0.7680790040635872,0.7941287644845232
mean,0.8239106733433701,0.7941287644845232,0.7941287644845232,0.7205963530092401,0.8082780123560842,0.7680790040635872,0.7941287644845232
