,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9954444055350339,0.9926867343919031,0.6390397673485979,0.9881973792522603,0.994063657426116,0.7964711544028704,0.8158632508702506
1,0.5237548233250212,0.6390397673485979,0.9926867343919031,0.404181151602549,0.5756823485933698,0.7964711544028704,0.8158632508702506
mean,0.7595996144300275,0.8158632508702506,0.8158632508702506,0.6961892654274047,0.7848730030097428,0.7964711544028704,0.8158632508702506
