,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9948249106127067,0.9957856958271213,0.6084145200044022,0.9906540214112349,0.9953050713543183,0.7783639740853296,0.8021001079157617
1,0.6563318524952152,0.6084145200044022,0.9957856958271213,0.4614172685517457,0.6314654664085186,0.7783639740853296,0.8021001079157617
mean,0.825578381553961,0.8021001079157617,0.8021001079157617,0.7260356449814903,0.8133852688814185,0.7783639740853296,0.8021001079157617
