,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9973781288263934,0.985043532865549,0.8011953884155252,0.982499403284845,0.9911724580163009,0.8883762355671243,0.893119460640537
1,0.4109795827399394,0.8011953884155252,0.985043532865549,0.3729470349991115,0.5432795664974109,0.8883762355671243,0.893119460640537
mean,0.7041788557831664,0.893119460640537,0.893119460640537,0.6777232191419782,0.7672260122568559,0.8883762355671243,0.893119460640537
