,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9970983998869867,0.9857841302971025,0.813364999161408,0.9829643250217379,0.9914089856467412,0.8954341451566565,0.8995745647292552
1,0.4679232341872103,0.813364999161408,0.9857841302971025,0.4225537177532018,0.5940776963004084,0.8954341451566565,0.8995745647292552
mean,0.7325108170370985,0.8995745647292552,0.8995745647292552,0.7027590213874698,0.7927433409735748,0.8954341451566565,0.8995745647292552
