,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9974633471701717,0.9800987043393783,0.8260449228771333,0.9776618891778048,0.9887047877372597,0.8997808392258639,0.9030718136082558
1,0.3729342057476009,0.8260449228771333,0.9800987043393783,0.34577835197023554,0.5138711756865637,0.8997808392258639,0.9030718136082558
mean,0.6851987764588863,0.9030718136082558,0.9030718136082558,0.6617201205740202,0.7512879817119117,0.8997808392258639,0.9030718136082558
