,precision,recall,specificity,iou,f1,geom_mean,balanced_acc
0,0.9974699529531919,0.9856249632782961,0.8110138570056232,0.9831670430633483,0.9915120831623693,0.8940668336479979,0.8983194101419596
1,0.42736993444864896,0.8110138570056232,0.9856249632782961,0.38866380447034715,0.5597665946490024,0.8940668336479979,0.8983194101419596
mean,0.7124199437009204,0.8983194101419596,0.8983194101419596,0.6859154237668478,0.7756393389056858,0.8940668336479979,0.8983194101419596
